1 1 1 1 21 0.286 0.7 0.164335664336 0.82 0.0
0.0001 517.48
0.00010202 527.5
0.00010408 537.72
0.00010618 548.14
0.00010833 558.76
0.00011052 569.58
0.00011275 580.62
0.00011503 591.87
0.00011735 603.33
0.00011972 615.02
0.00012214 626.93
0.00012461 639.07
0.00012712 651.45
0.00012969 664.07
0.00013231 676.93
0.00013499 690.04
0.00013771 703.4
0.00014049 717.02
0.00014333 730.9
0.00014623 745.05
0.00014918 759.48
0.0001522 774.18
0.00015527 789.17
0.00015841 804.45
0.00016161 820.02
0.00016487 835.89
0.0001682 852.07
0.0001716 868.56
0.00017507 885.37
0.0001786 902.5
0.00018221 919.97
0.00018589 937.77
0.00018965 955.91
0.00019348 974.4
0.00019739 993.25
0.00020138 1012.5
0.00020544 1032.0
0.00020959 1052.0
0.00021383 1072.3
0.00021815 1093.1
0.00022255 1114.2
0.00022705 1135.7
0.00023164 1157.7
0.00023632 1180.1
0.00024109 1202.9
0.00024596 1226.1
0.00025093 1249.8
0.000256 1273.9
0.00026117 1298.6
0.00026645 1323.6
0.00027183 1349.2
0.00027732 1375.2
0.00028292 1401.8
0.00028864 1428.8
0.00029447 1456.4
0.00030042 1484.5
0.00030649 1513.1
0.00031268 1542.3
0.00031899 1572.0
0.00032544 1602.3
0.00033201 1633.2
0.00033872 1664.7
0.00034556 1696.8
0.00035254 1729.4
0.00035966 1762.7
0.00036693 1796.7
0.00037434 1831.2
0.0003819 1866.5
0.00038962 1902.4
0.00039749 1938.9
0.00040552 1976.2
0.00041371 2014.2
0.00042207 2052.9
0.0004306 2092.3
0.00043929 2132.5
0.00044817 2173.4
0.00045722 2215.1
0.00046646 2257.5
0.00047588 2300.8
0.0004855 2344.9
0.0004953 2389.8
0.00050531 2435.5
0.00051552 2482.1
0.00052593 2529.6
0.00053656 2577.9
0.00054739 2627.2
0.00055845 2677.4
0.00056973 2728.5
0.00058124 2780.5
0.00059299 2833.5
0.00060496 2887.5
0.00061719 2942.5
0.00062965 2998.5
0.00064237 3055.5
0.00065535 3113.6
0.00066859 3172.7
0.0006821 3232.9
0.00069588 3294.2
0.00070993 3356.7
0.00072427 3420.3
0.00073891 3485.0
0.00075383 3550.9
0.00076906 3618.0
0.0007846 3686.3
0.00080045 3755.8
0.00081662 3826.6
0.00083311 3898.6
0.00084994 3972.0
0.00086711 4046.6
0.00088463 4122.6
0.0009025 4199.9
0.00092073 4278.6
0.00093933 4358.7
0.00095831 4440.2
0.00097767 4523.1
0.00099742 4607.5
0.0010176 4693.4
0.0010381 4780.7
0.0010591 4869.6
0.0010805 4960.0
0.0011023 5051.9
0.0011246 5145.5
0.0011473 5240.6
0.0011705 5337.4
0.0011941 5435.8
0.0012182 5535.8
0.0012429 5637.6
0.001268 5741.1
0.0012936 5846.2
0.0013197 5953.2
0.0013464 6061.9
0.0013736 6172.4
0.0014013 6284.7
0.0014296 6398.9
0.0014585 6514.9
0.001488 6632.8
0.001518 6752.5
0.0015487 6874.2
0.00158 6997.9
0.0016119 7123.4
0.0016445 7251.0
0.0016777 7380.5
0.0017116 7512.1
0.0017462 7645.7
0.0017814 7781.3
0.0018174 7919.0
0.0018541 8058.8
0.0018916 8200.6
0.0019298 8344.6
0.0019688 8490.7
0.0020086 8638.9
0.0020491 8789.2
0.0020905 8941.8
0.0021328 9096.5
0.0021758 9253.4
0.0022198 9412.4
0.0022646 9573.7
0.0023104 9737.2
0.0023571 9902.9
0.0024047 10071.0
0.0024533 10241.0
0.0025028 10413.0
0.0025534 10588.0
0.002605 10765.0
0.0026576 10944.0
0.0027113 11125.0
0.002766 11309.0
0.0028219 11494.0
0.0028789 11682.0
0.0029371 11872.0
0.0029964 12065.0
0.0030569 12259.0
0.0031187 12456.0
0.0031817 12654.0
0.003246 12855.0
0.0033115 13058.0
0.0033784 13263.0
0.0034467 13471.0
0.0035163 13680.0
0.0035874 13891.0
0.0036598 14105.0
0.0037338 14320.0
0.0038092 14537.0
0.0038861 14755.0
0.0039646 14975.0
0.0040447 15197.0
0.0041264 15421.0
0.0042098 15648.0
0.0042948 15877.0
0.0043816 16109.0
0.0044701 16341.0
0.0045604 16573.0
0.0046525 16803.0
0.0047465 17030.0
0.0048424 17253.0
0.0049402 17476.0
0.00504 17699.0
0.0051419 17926.0
0.0052457 18157.0
0.0053517 18393.0
0.0054598 18633.0
0.0055701 18874.0
0.0056826 19117.0
0.0057974 19359.0
0.0059145 19600.0
0.006034 19840.0
0.0061559 20080.0
0.0062803 20319.0
0.0064072 20558.0
0.0065366 20797.0
0.0066686 21036.0
0.0068033 21274.0
0.0069408 21511.0
0.007081 21747.0
0.007224 21981.0
0.00737 22214.0
0.0075189 22445.0
0.0076708 22674.0
0.0078257 22901.0
0.0079838 23126.0
0.0081451 23349.0
0.0083096 23569.0
0.0084775 23786.0
0.0086488 24000.0
0.0088235 24210.0
0.0090017 24417.0
0.0091836 24620.0
0.0093691 24820.0
0.0095583 25015.0
0.0097514 25205.0
0.0099484 25391.0
0.010149 25571.0
0.010354 25746.0
0.010564 25916.0
0.010777 26080.0
0.010995 26237.0
0.011217 26389.0
0.011443 26533.0
0.011675 26670.0
0.01191 26800.0
0.012151 26922.0
0.012397 27036.0
0.012647 27143.0
0.012902 27242.0
0.013163 27331.0
0.013429 27411.0
0.0137 27481.0
0.013977 27539.0
0.014259 27586.0
0.014547 27622.0
0.014841 27650.0
0.015141 27671.0
0.015447 27687.0
0.015759 27698.0
0.016077 27700.0
0.016402 27692.0
0.016734 27670.0
0.017072 27630.0
0.017416 27572.0
0.017768 27497.0
0.018127 27408.0
0.018493 27304.0
0.018867 27190.0
0.019248 27065.0
0.019637 26927.0
0.020034 26775.0
